RGB_R_Mean,RGB_R_Std,RGB_R_Min,RGB_R_Max,RGB_R_Median,RGB_R_Q25,RGB_R_Q75,RGB_G_Mean,RGB_G_Std,RGB_G_Min,RGB_G_Max,RGB_G_Median,RGB_G_Q25,RGB_G_Q75,RGB_B_Mean,RGB_B_Std,RGB_B_Min,RGB_B_Max,RGB_B_Median,RGB_B_Q25,RGB_B_Q75,Image_Name,Label
148.87259884076008,40.59632151417667,51,234,154.0,120.0,182.0,123.43511828626082,35.00554042765316,42,197,128.0,98.0,151.0,22.890033532685727,19.023630606447757,0,128,21.0,6.0,36.0,IMG20200717092746.jpg,fully_ripe
152.59647597254005,32.79468068761672,51,224,158.0,131.0,176.0,124.24021739130434,28.168231053529194,46,189,125.0,106.0,145.0,26.901887871853546,18.95329007518025,0,123,25.0,12.0,38.0,IMG20200717092801.jpg,fully_ripe
160.03023386660155,33.96798382032972,50,233,164.0,138.0,186.0,128.85408549984606,29.87990971199587,47,198,132.0,110.0,151.0,27.012282508306882,21.08581832930562,0,140,26.0,9.0,40.0,IMG20200717092805.jpg,fully_ripe
161.4799705273651,37.9618533727549,51,247,167.0,135.0,190.0,129.55139832482743,32.92653962358752,45,205,132.0,106.0,153.0,30.29718601350107,23.267354488772327,0,147,28.0,11.0,44.0,IMG20200717092809.jpg,fully_ripe
170.5124597062173,37.31982981318781,51,243,181.0,147.0,198.0,131.38726426930722,31.93957264024282,45,199,138.0,111.0,155.0,31.46900997934642,19.439860057177263,0,125,32.0,17.0,43.0,IMG20200717092830.jpg,fully_ripe
155.7922866289488,41.052790906718485,51,233,161.0,124.0,190.0,125.51983208166388,33.98135107524684,45,192,129.0,100.0,154.0,28.63258300279864,19.6544522980453,0,110,30.0,12.0,43.0,IMG20200717092838.jpg,fully_ripe
158.17350664122696,41.66410845717933,51,244,160.0,127.0,192.0,134.60902069421002,34.51270797156998,47,208,138.0,111.0,161.0,27.12566045351141,22.926515952460388,0,152,25.0,6.0,42.0,IMG20200717092844.jpg,fully_ripe
163.02217096869174,45.29742116147978,51,255,171.0,129.0,199.0,125.58230444597115,38.07368564081693,44,215,132.0,97.0,155.0,29.930454411620374,19.521524845142718,0,144,29.0,15.0,42.0,IMG20200717092856.jpg,fully_ripe
170.86636166626536,38.94652204954307,51,242,182.0,145.0,200.0,129.8578377076812,33.609446186379216,45,198,138.0,107.0,154.0,28.11563688899591,20.27737293754685,0,131,28.0,11.0,41.0,IMG20200717092859.jpg,fully_ripe
161.9867110708743,40.74415231867332,51,252,167.0,133.0,193.0,128.6615149163649,33.97208272851648,44,215,131.0,106.0,153.0,27.76506725297465,20.564410286359383,0,133,27.0,11.0,40.0,IMG20200717092916.jpg,fully_ripe
165.11473979851039,39.56464390791475,49,252,171.0,138.0,193.0,126.4645667781793,32.93246600527935,41,209,128.0,104.0,148.0,27.264601286389386,18.865196296858013,0,130,28.0,12.0,40.0,IMG20200717092923.jpg,fully_ripe
152.14794494984838,42.01422867436901,52,241,160.0,120.0,186.0,123.14617214835549,33.64420987484164,47,195,128.0,98.0,150.0,27.890459528808023,17.884257377747538,0,105,28.0,13.0,40.0,IMG20200717092937.jpg,fully_ripe
141.11277658815132,43.167959158668815,51,253,140.0,104.0,173.0,111.70611011703969,34.545370295010784,45,204,112.0,83.0,136.0,25.096662853343503,20.933084196379628,0,130,22.0,6.0,40.0,IMG20200717092941.jpg,fully_ripe
149.2856477841685,45.00613919857911,50,242,155.0,109.0,186.0,120.81870939711176,36.342177104011434,45,205,124.0,92.0,148.0,27.19250424132081,18.95164967850062,0,124,27.0,12.0,39.0,IMG20200717092951.jpg,fully_ripe
152.69090556882858,41.32267587763734,52,244,155.0,121.0,183.0,114.38811146881659,38.0824938066844,41,206,114.0,87.0,139.0,28.599195623898826,21.809666307767188,0,143,26.0,10.0,42.0,IMG20200717093009.jpg,fully_ripe
151.1106223374699,43.02085341594922,50,255,145.0,120.0,186.0,116.07367105019448,39.656875577607536,40,238,109.0,85.0,148.0,35.70825152806075,22.920537262717826,0,163,32.0,17.0,52.0,IMG20200717093015.jpg,fully_ripe
155.42098655909479,40.20421997921267,51,255,159.0,126.0,185.0,125.6881643037678,33.58016222808295,45,214,127.0,103.0,149.0,26.465652879835293,21.132082818644385,0,133,25.0,7.0,41.0,IMG20200717093036.jpg,fully_ripe
161.12569094959161,39.49090349197123,51,255,168.0,136.0,187.0,121.6760250804389,34.599171783950744,42,219,124.0,100.0,144.0,31.671107994389903,19.257857482867337,0,114,30.0,18.0,42.0,IMG20200717093050.jpg,fully_ripe
152.9392967450701,36.88323719666666,51,239,156.0,130.0,179.0,127.99149639661044,32.84891228646488,46,211,130.0,108.0,150.0,29.02973786330878,21.515742758737172,0,116,27.0,11.0,43.0,IMG20200717093116.jpg,fully_ripe
95.88470244982142,24.859843491101913,45,172,95.0,77.0,113.0,108.70831530761104,28.386804138572074,47,192,108.0,87.0,129.0,32.679259520096586,17.984798538061458,0,126,31.0,21.0,42.0,IMG20200713141604.jpg,unripe
110.55622779751332,31.597888071203506,45,248,112.0,85.0,133.0,126.70336552693902,32.64949696297806,48,230,129.0,101.0,152.0,40.690802619893425,25.563776103743475,0,213,38.0,23.0,52.0,IMG20200713141623.jpg,unripe
96.02598221769072,26.74115641014187,41,176,91.0,78.0,111.0,115.79832027165976,29.106318198907083,47,194,112.0,97.0,133.0,35.49490637933865,22.940100885965965,0,146,33.0,20.0,47.0,IMG20200713141640.jpg,unripe
103.21649356801866,30.721135251234372,44,199,99.0,79.0,124.0,122.00611493750228,32.81845333222345,41,217,121.0,97.0,146.0,36.8760759447542,23.840826021378653,0,153,34.0,20.0,51.0,IMG20200713141737.jpg,unripe
84.83589408303366,24.203101060767516,43,174,82.0,65.0,102.0,100.74834096109839,26.92249352482248,44,185,97.0,79.0,120.0,36.27655279503106,19.380862267855324,0,145,33.0,23.0,47.0,IMG20200713141824.jpg,unripe
99.05356279032782,31.789744141553033,44,206,94.0,74.0,120.0,116.94153352727176,33.59819680999898,48,217,113.0,89.0,142.0,32.71192191217107,23.43948675901949,0,151,28.0,16.0,44.0,IMG20200713141846.jpg,unripe
109.15668004262169,30.124207841967024,48,200,107.0,88.0,129.0,120.99350094840811,33.00194501067418,49,204,122.0,97.0,145.0,32.956962675795566,20.802539558365073,0,126,31.0,18.0,45.0,IMG20200713142056.jpg,unripe
111.33076489788844,26.15539420683084,47,191,112.0,95.0,128.0,124.91887402871255,28.326789554958996,44,199,128.0,109.0,145.0,38.24694531904446,17.210235404455723,0,114,38.0,27.0,49.0,IMG20200713142139.jpg,unripe
96.04616232603004,27.118836315064094,45,182,94.0,75.0,113.0,110.23146124923719,29.115075162147587,50,188,110.0,87.0,130.0,35.11855548337566,18.74606043357366,0,121,33.0,23.0,46.0,IMG20200713142211.jpg,unripe
98.94022070205223,26.32469004657149,45,171,101.0,78.0,119.0,114.94795026713936,29.082865050825223,49,186,118.0,92.0,138.0,38.726668996854244,18.501039427113174,0,113,38.0,25.0,50.0,IMG20200713142220.jpg,unripe
103.0284900825662,25.150693683032017,45,189,103.0,86.0,121.0,118.28382841415963,28.562501630940165,48,208,119.0,99.0,139.0,36.81247983296954,19.034204909184254,0,123,35.0,25.0,47.0,IMG20200713142228.jpg,unripe
104.70636642280635,30.37117669276762,44,191,103.0,81.0,127.0,118.1101323520371,32.12558528824886,49,203,117.0,93.0,143.0,34.57787867876308,22.281828191764365,0,134,32.0,19.0,48.0,IMG20200713142241.jpg,unripe
107.30255855112806,30.928292307622723,45,194,108.0,83.0,128.0,121.74605220200354,31.061726429217817,48,205,124.0,98.0,144.0,29.9911249720776,21.007349737519277,0,115,29.0,14.0,43.0,IMG20200713142258.jpg,unripe
96.21838820313724,24.244034570367326,48,186,93.0,78.0,111.0,107.72958268772089,26.571623099611863,43,193,106.0,89.0,125.0,31.16220686293285,19.147814353703556,0,142,29.0,19.0,40.0,IMG20200713142856.jpg,unripe
92.66953637914911,24.59116131702562,48,163,88.0,74.0,110.0,103.77231579048849,26.674062020608037,44,180,100.0,84.0,122.0,30.644624832492987,20.214842424275595,0,134,28.0,17.0,40.0,IMG20200713142909.jpg,unripe
92.14411966567322,22.239502005397252,48,166,91.0,75.0,108.0,103.96919981572539,24.409668304974872,51,182,104.0,86.0,121.0,35.35781239716819,17.507603470232002,0,113,34.0,23.0,46.0,IMG20200713142917.jpg,unripe
89.21970190466006,21.727892970374565,45,159,89.0,73.0,105.0,106.43026455232224,25.22948277491871,45,175,108.0,88.0,125.0,37.71012026873304,20.018195916033708,0,137,36.0,24.0,49.0,IMG20200713142946.jpg,unripe
87.7217010159025,24.078421240306252,44,169,85.0,70.0,101.0,105.39179720815744,26.13478945372104,46,190,104.0,87.0,121.0,39.72473468858972,21.383136893568796,0,151,38.0,25.0,51.0,IMG20200713143028.jpg,unripe
83.80588093283762,20.838471138099237,41,162,82.0,68.0,98.0,102.26702718362223,23.250936676622032,44,174,101.0,85.0,120.0,39.47285017623485,18.743395126776658,0,138,37.0,27.0,48.0,IMG20200713143043.jpg,unripe
84.15593912326771,21.42661035162291,44,154,82.0,67.0,99.0,99.6936803971555,23.882657651480166,46,176,97.0,82.0,116.0,35.44622491422438,17.85947527946449,0,125,32.0,23.0,45.0,IMG20200713143050.jpg,unripe
91.73249186451774,23.788703121995578,46,162,91.0,72.0,110.0,102.2552712148345,25.624241898086545,47,171,103.0,81.0,123.0,50.188483238018215,19.63904122474683,0,151,48.0,36.0,61.0,IMG20200713143109.jpg,unripe
89.07734452958786,23.324645582184317,44,192,87.0,70.0,105.0,102.78303805094798,24.85984372898415,51,191,103.0,83.0,121.0,31.26032233163256,19.388167144795602,0,136,29.0,19.0,41.0,IMG20200713143206.jpg,unripe
94.74628969248668,23.096298679351566,46,173,93.0,77.0,110.0,106.04054143531437,25.677120278703008,51,184,104.0,87.0,122.0,35.17638267482666,19.08598746192367,0,124,35.0,22.0,47.0,IMG20200713143223.jpg,unripe
102.52338204399693,24.96115983285706,44,176,103.0,84.0,120.0,112.95124614772381,26.11635250815883,51,187,114.0,95.0,131.0,37.98515543298196,19.255650648521502,0,126,37.0,25.0,50.0,IMG20200713143259.jpg,unripe
95.80654990920004,24.571148176043675,45,173,95.0,77.0,113.0,107.73777791457621,28.02287315103253,45,188,107.0,86.0,128.0,41.14664450531975,21.49004805844664,0,133,39.0,26.0,53.0,IMG20200713143317.jpg,unripe
88.86257643492112,23.08464336265129,42,160,88.0,70.0,106.0,104.1581419248754,27.02039045907204,51,178,103.0,83.0,125.0,47.954082524022404,23.784747777093862,0,150,46.0,29.0,65.0,IMG20200713143325.jpg,unripe
96.59868894601543,29.02995061237719,48,188,91.0,74.0,116.0,103.41479005998286,28.514010998842817,44,193,100.0,82.0,123.0,41.9379263067695,21.87733825684718,0,136,40.0,26.0,56.0,IMG20200713143333.jpg,unripe
91.5415227066086,25.19051152949743,47,174,89.0,72.0,109.0,100.12277360386658,27.007999973984052,44,194,97.0,79.0,119.0,41.13127243144949,22.11474023862137,0,134,37.0,26.0,53.0,IMG20200713143359.jpg,unripe
79.0596705920938,20.63802206010352,45,151,76.0,62.0,93.0,92.41817585503593,22.816531571545465,42,164,90.0,73.0,109.0,38.025417909376955,19.60198905221906,0,135,35.0,25.0,47.0,IMG20200713143438.jpg,unripe
86.83683699364015,21.2509628145559,42,164,86.0,71.0,101.0,106.00292406821434,25.342285030414843,44,186,105.0,88.0,124.0,40.30456259072444,17.622707822442216,0,133,38.0,29.0,49.0,IMG20200713143447.jpg,unripe
81.06728549630267,20.311430990284922,43,159,79.0,65.0,95.0,96.75954653937947,22.243838952450545,49,173,96.0,79.0,113.0,36.73107320317696,17.586043002137366,0,124,34.0,25.0,46.0,IMG20200713143503.jpg,unripe
76.52366068248202,19.06721423454629,43,140,73.0,62.0,88.0,90.54937842843913,21.273677913954206,42,161,87.0,74.0,104.0,36.74401581534516,16.106187346587568,0,115,34.0,26.0,46.0,IMG20200713143508.jpg,unripe
87.23233500163299,22.834819464091417,44,173,84.0,70.0,102.0,102.1497321010866,25.46672736960776,45,192,99.0,83.0,119.0,29.79118890624862,20.523482710189963,0,140,26.0,15.0,40.0,IMG20200713143524.jpg,unripe
84.40040897293613,17.963774798453958,44,149,83.0,71.0,96.0,97.16932178654758,20.419258956952532,46,169,96.0,83.0,111.0,31.864645687869757,17.8579947556915,0,128,30.0,21.0,40.0,IMG20200713143542.jpg,unripe
84.4113999439462,20.515976314541106,43,164,83.0,68.0,98.0,98.70660208800449,24.098010905855116,45,183,98.0,80.0,115.0,35.68034438060538,17.809809835617042,0,120,33.0,22.0,47.0,IMG20200713143556.jpg,unripe
86.27317640220866,20.26605590348178,45,197,84.0,71.0,99.0,99.05790895259587,23.608469222370015,43,204,97.0,82.0,114.0,33.26643246662222,18.624750401940943,0,150,31.0,20.0,44.0,IMG20200713143602.jpg,unripe
98.43381688131643,26.21430456783371,48,178,99.0,77.0,116.0,107.42999939723936,26.8355093009288,44,182,111.0,86.0,126.0,34.29158546141327,20.139839260389195,0,143,33.0,21.0,44.0,IMG20200713143616.jpg,unripe
90.1947332794314,22.411085011136993,44,164,89.0,73.0,106.0,104.58794163548502,25.522977495091244,51,185,105.0,85.0,123.0,34.9278528853205,18.317681845815528,0,120,33.0,23.0,45.0,IMG20200713143625.jpg,unripe
102.35392256304432,25.00003870043608,46,178,104.0,84.0,121.0,112.49134342975061,27.652029427718364,44,186,115.0,92.0,134.0,37.737341587679104,19.358493149595663,0,141,36.0,26.0,48.0,IMG20200713143701.jpg,unripe
97.14890931727867,28.161761851899243,44,182,93.0,75.0,116.0,109.23373356301059,29.101354297814186,46,192,106.0,87.0,129.0,35.26260808759572,23.403585157020007,0,156,32.0,19.0,49.0,IMG20200713143721.jpg,unripe
91.10303309542645,24.900171167126764,46,172,88.0,71.0,108.0,102.96934739331137,25.027330544897357,44,173,102.0,82.0,123.0,30.273813146021507,16.34741312654588,0,116,29.0,19.0,40.0,IMG20200713143750.jpg,unripe
91.86919350515069,26.689124111370926,43,177,91.0,71.0,111.0,110.22484011794892,29.439945965780915,43,196,111.0,87.0,132.0,34.241862290813,17.49618042165049,0,141,32.0,22.0,44.0,IMG20200713143812.jpg,unripe
88.0693868723642,24.283786045943927,43,165,85.0,70.0,104.0,106.98582525321703,27.220881300103237,46,190,104.0,87.0,125.0,36.7512165230869,20.641544664252105,0,123,34.0,23.0,48.0,IMG20200713143821.jpg,unripe
81.00936674544697,18.98999081085034,42,143,79.0,66.0,95.0,98.64138746003059,21.57512427821323,51,163,97.0,82.0,115.0,38.65495968302516,17.095666730075884,0,128,37.0,27.0,49.0,IMG20200713143830.jpg,unripe
94.16610346629507,27.727962225372192,45,191,90.0,72.0,113.0,106.09925971085177,29.151821018134733,42,203,102.0,83.0,126.0,30.89703884340707,17.58037872226233,0,133,29.0,19.0,41.0,IMG20200713143842.jpg,unripe
97.05013980263158,26.425328836029596,47,185,96.0,76.0,115.0,107.50823190789474,28.984216122044366,45,198,107.0,85.0,128.0,30.552047697368423,16.19147014668164,0,137,29.0,20.0,39.0,IMG20200713143852.jpg,unripe
98.55187168975732,25.536923451195896,47,168,100.0,79.0,118.0,111.52297595180386,29.073754065960355,44,188,114.0,89.0,134.0,36.84118814646359,21.45561212636375,0,151,36.0,22.0,48.0,IMG20200713143859.jpg,unripe
93.14253947075828,21.900884937149513,45,175,92.0,77.0,109.0,107.89999315783172,24.065500218101846,50,185,108.0,91.0,125.0,38.15163955457484,18.666965878709192,0,113,36.0,25.0,49.0,IMG20200713143908.jpg,unripe
84.79512395001025,22.388882791360434,43,154,83.0,67.0,100.0,102.7959650201102,25.360664417394926,41,174,101.0,83.0,121.0,35.00445335834978,20.52161247510031,0,129,32.0,21.0,47.0,IMG20200713143919.jpg,unripe
91.7317491951556,25.18572764708295,45,168,89.0,71.0,112.0,105.21221319433798,25.991905799756317,42,173,103.0,84.0,126.0,34.39438908477695,24.44940983261439,0,150,32.0,17.0,48.0,IMG20200713143938.jpg,unripe
75.90915591544048,22.91096449362691,41,168,69.0,59.0,89.0,92.96089272945181,25.05021719144115,42,192,86.0,74.0,108.0,33.24756523753412,21.655119728161015,0,144,28.0,18.0,43.0,IMG20200713143943.jpg,unripe
77.5671394085697,21.467341231129993,43,155,73.0,60.0,92.0,95.19241601287467,24.737051903788032,47,171,91.0,74.0,113.0,38.06557030778515,19.363107422626786,0,127,35.0,25.0,49.0,IMG20200713143947.jpg,unripe
96.73267801688225,23.17716926700636,48,169,97.0,79.0,113.0,109.70576403558233,25.669573100821957,46,185,112.0,91.0,127.0,31.965048854178065,18.033237247928657,0,132,31.0,19.0,42.0,IMG20200713143957.jpg,unripe
95.1037006477165,21.710032379578628,47,167,97.0,80.0,111.0,107.31988118321713,23.271386528718242,52,178,110.0,91.0,125.0,31.223045505177605,18.706848776028668,0,132,30.0,19.0,41.0,IMG20200713144008.jpg,unripe
95.8744950245711,24.10615104358556,50,166,96.0,77.0,112.0,105.6094856683164,25.070298607063126,46,180,107.0,86.0,123.0,29.88517164792501,17.937411728830025,0,133,28.0,18.0,40.0,IMG20200713144013.jpg,unripe
88.69126908951925,25.85219535164702,44,161,86.0,67.0,109.0,102.35479502135367,27.100605181767005,49,178,99.0,80.0,124.0,37.83349120095718,19.282748621511715,0,139,36.0,25.0,49.0,IMG20200713144109.jpg,unripe
93.91225626740948,23.572938668419045,45,167,93.0,76.0,111.0,108.23194892178648,26.136585026612156,52,185,107.0,89.0,128.0,36.358948076742514,17.673570012005527,0,116,36.0,24.0,48.0,IMG20200713144113.jpg,unripe
91.3364871328805,23.888156144825647,45,174,89.0,75.0,103.0,104.28558308619535,25.231980388812957,45,188,103.0,88.0,117.0,30.806744475270257,18.719071189171146,0,128,28.0,18.0,40.0,IMG20200713144123.jpg,unripe
87.56776351301292,22.558197919295026,45,166,84.0,71.0,102.0,103.43786712953653,25.129589093169276,49,186,101.0,86.0,119.0,35.88007366404538,18.88196729459813,0,148,34.0,23.0,45.0,IMG20200713144137.jpg,unripe
90.90820609526126,25.90286589481636,44,165,89.0,69.0,111.0,106.19738629681449,26.65045043077856,51,180,105.0,84.0,128.0,35.985035586106214,19.12265070918354,0,141,35.0,23.0,46.0,IMG20200713144142.jpg,unripe
92.44423815218076,30.41387215713006,44,176,87.0,67.0,114.0,105.61760756917784,29.830723760858596,51,181,102.0,81.0,128.0,35.19945664715631,20.457711282250173,0,118,33.0,20.0,47.0,IMG20200713144151.jpg,unripe
81.66000882807327,21.111079950284974,43,175,79.0,66.0,95.0,101.43620613551093,23.63110991120145,45,177,101.0,84.0,117.0,41.757691458839105,18.81881967171121,0,141,39.0,29.0,52.0,IMG20200713144202.jpg,unripe
88.08542476464376,25.495569584971975,43,168,85.0,68.0,105.0,104.09295167052373,27.150264137205003,44,187,103.0,82.0,123.0,39.022209989439865,19.61337124452041,0,144,37.0,26.0,50.0,IMG20200713144211.jpg,unripe
100.48093726953762,31.838936720113338,44,195,97.0,77.0,119.0,109.9833508391624,29.253603098046778,44,194,108.0,89.0,128.0,38.786756654077365,22.413269361793866,0,144,37.0,24.0,50.0,IMG20200713144221.jpg,unripe
89.13534351145039,23.39461375148174,43,176,87.0,72.0,104.0,103.38191930207198,24.29559254342272,45,183,102.0,86.0,119.0,41.64936750272628,20.4958370412888,0,145,40.0,28.0,53.0,IMG20200713144228.jpg,unripe
81.88710157879059,21.41811322703238,41,157,79.0,66.0,95.0,100.33632321627556,23.788314986765812,43,174,98.0,84.0,116.0,42.216010767991705,20.215680166957846,0,136,40.0,29.0,52.0,IMG20200713144234.jpg,unripe
83.40487758615659,20.080503940356827,38,148,82.0,68.0,96.0,104.4624296010972,22.790474812098285,50,173,105.0,87.0,120.0,38.89985117744901,19.33894402183551,0,128,38.0,26.0,51.0,IMG20200713144248.jpg,unripe
82.74394502377243,21.655387944698038,42,156,80.0,65.0,99.0,99.97630748331935,24.072600970340343,51,169,97.0,80.0,118.0,38.1522953374086,21.939441421354662,0,134,36.0,22.0,52.0,IMG20200713144253.jpg,unripe
84.96362057632538,23.40922890474623,39,161,83.0,66.0,102.0,103.78003554358146,25.400288815267828,49,178,103.0,84.0,123.0,40.87899763854288,21.107897283663622,0,138,39.0,26.0,54.0,IMG20200713144302.jpg,unripe
95.19397866168607,25.135701375856105,47,193,94.0,75.0,113.0,106.81926067948729,26.96405842398179,44,201,107.0,85.0,127.0,35.55574655173839,18.916490512575475,0,130,34.0,23.0,46.0,IMG20200713144324.jpg,unripe
96.31797165163344,26.232257472550646,47,192,92.0,77.0,112.0,108.20655734943615,28.461756265646848,46,206,104.0,88.0,126.0,35.75924943362221,19.81125043853527,0,138,34.0,22.0,47.0,IMG20200713144332.jpg,unripe
90.2772590558389,24.870608591336794,44,165,87.0,71.0,107.0,106.19329584586548,27.84987093268677,48,191,103.0,85.0,125.0,43.10559260712262,20.596919530148256,0,125,41.0,28.0,57.0,IMG20200713144338.jpg,unripe
78.37853083881863,20.638044603619413,41,156,75.0,63.0,91.0,99.85093129010154,24.14292803667548,52,184,97.0,81.0,116.0,38.19002332551202,20.16997805742762,0,146,37.0,25.0,49.0,IMG20200713144423.jpg,unripe
81.16340465931498,23.598620747743936,42,183,76.0,63.0,93.0,95.61765865770832,26.12754486657481,44,203,90.0,76.0,110.0,31.100189878039874,24.024900738828787,0,159,27.0,15.0,40.0,IMG20200713144429.jpg,unripe
83.86604903309329,20.97240864663963,44,165,82.0,68.0,98.0,99.96002912857027,23.34688660612651,45,171,99.0,82.0,117.0,35.72747795129056,23.336642190301504,0,167,33.0,20.0,47.0,IMG20200713144442.jpg,unripe
81.49281851629311,21.894169783507333,41,161,78.0,64.0,96.0,98.23928950639132,24.729852727505858,51,175,94.0,79.0,115.0,41.91425843464233,20.534247497959484,0,151,40.0,27.0,54.0,IMG20200713144457.jpg,unripe
90.82027599956763,25.090511406239816,44,159,91.0,70.0,108.0,105.70403910594396,27.315925718971112,47,179,107.0,83.0,125.0,35.59248627808938,19.22907012594971,0,130,33.0,23.0,45.0,IMG20200713144509.jpg,unripe
87.09038766952686,23.210589976854145,44,162,85.0,68.0,103.0,104.2432389200553,25.651203046055834,46,183,103.0,84.0,123.0,35.922786010534374,18.36518157517194,0,126,35.0,24.0,46.0,IMG20200713144515.jpg,unripe
88.89708164995211,24.551042178713278,44,163,87.0,69.0,106.0,105.02391043494535,26.997113800817562,46,181,105.0,83.0,124.0,35.75343189599181,19.615897202596983,0,135,33.0,22.0,46.0,IMG20200713144534.jpg,unripe
87.8293627294675,20.994042482129885,44,158,87.0,72.0,103.0,105.87314717806223,23.645537516863854,42,171,107.0,87.0,124.0,38.2737029107639,20.393821370861538,0,142,36.0,24.0,49.0,IMG20200713144550.jpg,unripe
89.39441451950458,21.673428351481512,42,159,90.0,73.0,105.0,108.93759220502967,23.409626974054106,51,177,110.0,93.0,126.0,37.74848183346485,20.48182404344078,0,132,36.0,23.0,50.0,IMG20200713144556.jpg,unripe
85.6460509184905,24.49790403646118,44,176,84.0,66.0,102.0,101.45847548632955,26.11914053708754,49,186,100.0,80.0,119.0,36.90120406359585,20.294148443235915,0,130,34.0,23.0,48.0,IMG20200713144605.jpg,unripe
80.63629966150009,22.96445162576526,43,176,75.0,63.0,96.0,94.50881881346874,23.98736236199112,47,195,89.0,75.0,110.0,34.09882415820417,19.969706178075533,0,145,30.0,22.0,42.0,IMG20200713144630.jpg,unripe
88.32738164251208,22.88683206845612,44,165,87.0,70.0,105.0,105.17297584541063,26.878034099205692,47,184,105.0,83.0,125.0,35.752531400966184,20.617956290848344,0,141,33.0,22.0,46.0,IMG20200713144639.jpg,unripe
95.75841121951696,24.95094379663596,44,180,94.0,78.0,113.0,113.36206576621449,27.182056600410018,47,193,113.0,95.0,132.0,39.35116658365318,23.981661276382475,0,162,36.0,24.0,49.0,IMG20200713144657.jpg,unripe
82.2687629142279,23.19786607999362,40,172,77.0,65.0,97.0,97.9113057311074,23.999268558234117,48,192,93.0,80.0,114.0,35.06989028850061,19.894010310918773,0,145,32.0,23.0,43.0,IMG20200713144704.jpg,unripe
85.77049566272478,24.183786503486246,44,164,82.0,66.0,102.0,101.7486010250095,27.171471609034242,50,188,99.0,79.0,122.0,35.97276299824336,19.44131018821316,0,125,33.0,23.0,47.0,IMG20200713144717.jpg,unripe
83.04290656785268,20.65839848534817,44,153,82.0,67.0,97.0,99.47203841645555,23.806835977746683,47,182,99.0,81.0,116.0,36.62653609105003,20.067391090066824,0,121,34.0,23.0,48.0,IMG20200713144725.jpg,unripe
87.82452669990606,21.34600619873041,43,164,86.0,71.0,102.0,100.18343088373437,23.35081957176544,48,172,99.0,82.0,115.0,37.80702182238601,20.40097630004081,0,149,35.0,25.0,49.0,IMG20200713144739.jpg,unripe
92.71363201119581,24.421781596527897,44,164,93.0,73.0,111.0,107.3044046698339,27.25260920083225,43,177,108.0,85.0,128.0,34.192179501344235,21.688145281693554,0,138,33.0,18.0,46.0,IMG20200713144806.jpg,unripe
90.72450218999595,23.524609316816644,44,156,90.0,73.0,108.0,104.25290772571681,25.597161070248745,51,179,104.0,85.0,123.0,39.38337811476315,18.99395134891227,0,118,38.0,26.0,52.0,IMG20200713144816.jpg,unripe
89.81352642094832,25.77333427742049,39,174,87.0,70.0,107.0,111.01212618378518,26.539682455739936,48,186,109.0,92.0,129.0,36.009835772648266,16.518177070155748,0,106,35.0,24.0,47.0,IMG20200713144823.jpg,unripe
93.6203041896053,24.073243928274955,47,176,93.0,75.0,110.0,106.23395539796584,25.88374448157901,45,189,107.0,86.0,125.0,29.9071475226276,17.195796813704316,0,124,28.0,19.0,38.0,IMG20200713144832.jpg,unripe
81.51000459785774,23.325042127525034,41,168,79.0,64.0,95.0,102.44827410043764,26.60048006034413,47,196,100.0,83.0,118.0,37.73483984128876,18.7642806182389,0,118,34.0,25.0,48.0,IMG20200713144845.jpg,unripe
86.95419484896364,24.495979905286877,44,154,85.0,66.0,106.0,103.70843484149161,28.49628097351003,45,179,102.0,79.0,126.0,35.79320355855821,17.90988959515097,0,120,34.0,24.0,46.0,IMG20200713144855.jpg,unripe
85.28422993956758,23.11989221526062,43,165,83.0,67.0,100.0,103.4997859342324,26.002083019428,45,187,101.0,83.0,121.0,31.42942416308518,17.78377967258785,0,140,29.0,20.0,39.0,IMG20200713144905.jpg,unripe
82.70988669590643,22.700439820468628,42,166,79.0,65.0,98.0,101.62075109649123,24.319462948240137,46,182,99.0,82.0,119.0,30.48389985380117,18.432496875835625,0,128,28.0,18.0,40.0,IMG20200713144909.jpg,unripe
86.75982689885704,22.807322257525495,44,158,85.0,69.0,102.0,101.77247805460073,24.242111199337767,45,167,102.0,82.0,120.0,29.584850809162617,16.338232962956884,0,125,28.0,19.0,37.0,IMG20200713144918.jpg,unripe
89.96890402535358,21.99766679396974,43,168,90.0,73.0,105.0,107.6619649023225,25.505197265536786,43,184,109.0,88.0,127.0,31.00311243555177,17.87523573443036,0,143,30.0,20.0,39.0,IMG20200713144926.jpg,unripe
90.04030541377978,19.574460153047124,46,155,90.0,75.0,104.0,106.32095569198906,22.99397125767355,43,180,108.0,89.0,124.0,31.764274149139894,17.515128513965482,0,117,30.0,20.0,40.0,IMG20200713144933.jpg,unripe
88.6216591305905,23.328529360034914,44,165,87.0,69.0,107.0,104.08241930429332,25.581581296118515,52,184,103.0,83.0,126.0,36.574195281371715,20.923532036227282,0,130,35.0,21.0,49.0,IMG20200713144941.jpg,unripe
91.33212025895176,23.218791791018916,47,165,91.0,73.0,108.0,103.9353352108555,25.58845260075973,44,178,105.0,83.0,122.0,35.627519110493395,17.049686912194527,0,121,34.0,24.0,45.0,IMG20200713144956.jpg,unripe
